,CCODE,STATE,REG_START,REG_END,REG_PARTY,REG_REINST,ELITE_NAME,ELITE_BIRTHDATE,ELITE_DEATHDATE,ELITE_FEMALE,ELITE_REENTER,ELITE_REEXIT,ELITE_CANDENTER,ELITE_CANDEXIT,ELITE_MEMENTER,ELITE_MEMEXIT,ELITE_RETENURE,ELITE_ENTERAGE,ELITE_EXITAGE,ELITE_EXITTYPE,ELITE_EXITFATE,ELITE_EXITLEADER,ELITE_OCCUPATION,ELITE_ETHNICITY
84,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Nazarbaev, Nursultan Abishevich",1940/07/06,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,50.054794520547944,51.16712328767123,Regime Change,,,Combine worker,Kazakh
85,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Nikonov, Viktor Petrovich",1929/02/28,1993/09/17,0,1987/06/26,1989/09/20,,,1987-06-26 00:00:00,1989-09-20 00:00:00,2.2383561643835614,58.36164383561644,60.6,Resignation,No Punishment,Gorbachev,Party functionary,Russian
86,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Niyazov, Saparmurad Ataevich",1940/02/19,2006/12/21,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,50.43287671232877,51.54520547945206,Regime Change,,,Party functionary,Turkmen
87,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Orzhanikidze, Grigory (Sergo) Konstantinovich",1886/10/24,1937/02/18,0,1926/07/23,1926/11/03,1926-07-23 00:00:00,1926-11-03 00:00:00,,,0.2821917808219178,39.77260274,40.05479452,Resignation,No Punishment,Stalin,Economist,Georgian
88,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Orzhanikidze, Grigory (Sergo) Konstantinovich",1886/10/24,1937/02/18,0,1930/12/21,1937/02/18,,,1930-12-21 00:00:00,1937-02-18 00:00:00,6.167123287671233,44.1890411,50.35616438,Death,,Stalin,Economist,Georgian
89,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Patolichev, Nikolay Semenovich",1908/09/10,1989/12/01,0,1952/10/15,1953/03/06,1952-10-15 00:00:00,1953-03-06 00:00:00,,,0.38904109589041097,44.12602739726027,44.515068493150686,Demotion,No Punishment,Malenkov,Industrial administrator,Russian
90,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pegov, Nikolay Mikhailovich",1905/04/16,1991/04/19,0,1952/10/16,1953/03/06,1952-10-16 00:00:00,1953-03-06 00:00:00,,,0.3863013698630137,47.534246575342465,47.92054794520548,Demotion,No Punishment,Malenkov,Industrial worker,Russian
91,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pelše, Arvīd Yanovich",1899/02/07,1983/05/29,0,1966/04/08,1983/05/29,,,1966-04-08 00:00:00,1983-05-29 00:00:00,17.15068493150685,67.2109589,84.36164384,Death,,Andropov,Worker,Latvian
92,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pervukhin, Mikhail Georg'evich",1904/10/14,1978/07/22,0,1952/10/16,1953/03/06,1952-10-16 00:00:00,1953-03-06 00:00:00,,,0.3863013698630137,48.038356164383565,48.42465753424658,Demotion,No Punishment,Malenkov,Electrical engineer,Russian
93,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pervukhin, Mikhail Georg'evich",1904/10/14,1978/07/22,0,1957/06/29,1961/10/17,,,1957-06-29 00:00:00,1961-10-17 00:00:00,4.304109589041096,52.74246575342466,57.04657534246575,Demotion,No Punishment,Khrushchev,Electrical engineer,Russian
94,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Petrovsky, Grigory Ivanovich",1878/02/03,1958/01/09,0,1926/01/01,1939/03/22,1926-01-01 00:00:00,1939-03-22 00:00:00,,,13.227397260273973,47.94246575,61.16986301,Expulsion,No Punishment,Stalin,Factory worker,Russian
95,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Podgorny, Nikolay Viktorovich",1903/02/18,1983/01/12,0,1958/06/18,1977/05/24,1958-06-18 00:00:00,1960-05-04 00:00:00,1960-05-04 00:00:00,1977-05-24 00:00:00,18.945205479452056,55.367123287671234,74.31232876712329,Resignation,No Punishment,Brezhnev,Engineer,Ukrainian
96,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Polozkov, Ivan Kuz'mich",1935/02/16,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,55.443835616438356,56.556164383561644,Regime Change,,,Party functionary,Russian
97,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Polyansky, Dmitriy Stepanovich",1917/10/25,2001/10/08,0,1958/06/18,1976/03/05,1958-06-18 00:00:00,1960-05-04 00:00:00,1960-05-04 00:00:00,1976-03-05 00:00:00,17.726027397260275,40.673972602739724,58.4,Demotion,No Punishment,Brezhnev,Farm worker,Russian
98,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ponomarenko, Panteleimon Kondrat'evich",1902/08/09,1984/01/18,0,1952/10/16,1956/02/27,1953-03-06 00:00:00,1956-02-27 00:00:00,1952-10-16 00:00:00,1953-03-06 00:00:00,3.367123287671233,50.221917808219175,53.58904109589041,Demotion,No Punishment,Khrushchev,Party functionary,Belorussian
99,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Ponomarev, Boris Nikolaevich",1905/01/17,1995/12/21,0,1972/05/19,1986/03/06,1972-05-19 00:00:00,1986-03-06 00:00:00,,,13.805479452054794,67.38082191780822,81.18630136986302,Resignation,No Punishment,Gorbachev,Party functionary,Russian
100,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Pospelov, Petr Nikolaevich",1898/06/20,1979/04/22,0,1957/06/29,1961/10/31,1957-06-29 00:00:00,1961-10-31 00:00:00,,,4.342465753424658,59.06575342,63.40821918,Demotion,No Punishment,Khrushchev,Historian,Russian
101,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Postyshev, Pavel Petrovich",1887/09/18,1939/02/26,0,1934/02/10,1938/01/14,1934-02-10 00:00:00,1938-01-14 00:00:00,,,3.9287671232876713,46.43013699,50.35890411,Expulsion,Execution,Stalin,Electrician,Russian
102,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Primakov, Yevgeny Maksimovich",1929/10/29,2015/06/26,0,1989/09/20,1990/07/14,1989-09-20 00:00:00,1990-07-14 00:00:00,,,0.8136986301369863,59.93424657534246,60.74794520547945,Demotion,No Punishment,Gorbachev,Academic,Jewish/Ukrainian
103,365,Soviet Union,1922/12/30,1991-08-24,Communist Party of the Soviet Union (KPSS),Politburo/Presidium,"Prokofiev, Yuri Anatol'evich",1939/02/20,NaT,0,1990/07/14,1991/08/24,,,1990-07-14 00:00:00,1991-08-24 00:00:00,1.1123287671232878,51.43013698630137,52.54246575342466,Regime Change,,,Party functionary,Russian
